,movieId,title,genres,year,imdbId,tmdbId,Children,Action,Mystery,Film-Noir,Musical,Sci-Fi,Adventure,Animation,Documentary,Romance,(no genres listed),IMAX,Horror,Western,War,Comedy,Drama,Thriller,Crime,Fantasy,count,mean,idmb_rank
1649,2612,Mildred Pierce (1945),Drama;Film-Noir,1945,37913,3309.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,3.9361702127659575,3.7776382976154093
1650,2613,Night of the Comet (1984),Comedy;Horror;Sci-Fi,1984,87799,18462.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,86,2.9825581395348837,3.123949559624022
1651,2615,My Science Project (1985),Adventure;Sci-Fi,1985,89652,18252.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3.0462962962962963,3.21878748709984
1652,2616,Dick Tracy (1990),Action;Crime,1990,99422,8592.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,316,2.723101265822785,2.793000430394181
1653,2617,"Mummy, The (1999)",Action;Adventure;Comedy;Fantasy;Horror;Thriller,1999,120616,564.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,911,3.1794731064763995,3.190625025415926
1654,2618,"Castle, The (1997)",Comedy,1997,118826,13852.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66,3.9696969696969697,3.8320640512123596
1655,2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy;Fantasy,1999,140379,10210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,187,3.409090909090909,3.4257057553750534
1656,2624,After Life (Wandafuru raifu) (1998),Drama;Fantasy,1998,165078,17962.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31,4.290322580645161,3.916035228137484
1657,2628,Star Wars: Episode I - The Phantom Menace (1999),Action;Adventure;Sci-Fi,1999,120915,1893.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1583,3.0837018319646243,3.09198893299218
1658,2629,"Love Letter, The (1999)",Comedy;Romance,1999,166252,31342.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,53,2.5377358490566038,2.8961222761010426
1659,2633,"Mummy, The (1932)",Horror;Romance,1932,23245,15849.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,93,3.543010752688172,3.539659747287695
1660,2634,"Mummy, The (1959)",Horror,1959,53085,18990.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,3.21875,3.369002401877202
1661,2639,Mommie Dearest (1981),Drama,1981,82766,15660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63,3.2698412698412698,3.353528482971898
1662,2640,Superman (1978),Action;Adventure;Sci-Fi,1978,78346,1924.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,783,3.4335887611749683,3.4371194943620993
1663,2641,Superman II (1980),Action;Sci-Fi,1980,81573,8536.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,3.0532879818594103,3.0836054117120733
1664,2642,Superman III (1983),Action;Adventure;Sci-Fi,1983,86393,9531.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,271,2.433579335793358,2.5427845478949718
1665,2643,Superman IV: The Quest for Peace (1987),Action;Adventure;Sci-Fi,1987,94074,11411.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1.9394736842105262,2.1562643132563024
1666,2644,Dracula (1931),Horror,1931,21814,138.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97,3.88659793814433,3.8021901489479255
1667,2648,Frankenstein (1931),Drama;Horror;Sci-Fi,1931,21884,3035.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,183,3.887978142076503,3.837456098198998
1668,2654,"Wolf Man, The (1941)",Drama;Fantasy;Horror,1941,34398,13666.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,40,3.5875,3.562544984519807
1669,2657,"Rocky Horror Picture Show, The (1975)",Comedy;Horror;Musical;Sci-Fi,1975,73629,36685.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,732,3.258879781420765,3.2695251298115307
1670,2660,"Thing from Another World, The (1951)",Horror;Sci-Fi,1951,44121,10785.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,3.605769230769231,3.5777823038583723
1671,2662,"War of the Worlds, The (1953)",Action;Drama;Sci-Fi,1953,46534,8974.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,243,3.6666666666666665,3.6515683110490342
1672,2664,Invasion of the Body Snatchers (1956),Horror;Sci-Fi;Thriller,1956,49366,11549.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,257,3.764591439688716,3.7399935502313117
1673,2668,Swamp Thing (1982),Horror;Sci-Fi,1982,84745,17918.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,2.6494252873563218,2.8750269138152693
1674,2670,Run Silent Run Deep (1958),War,1958,52151,18784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,4.031746031746032,3.8696575152299624
1675,2671,Notting Hill (1999),Comedy;Romance,1999,125439,509.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,675,3.4585185185185185,3.4615292892431015
1676,2672,"Thirteenth Floor, The (1999)",Drama;Sci-Fi;Thriller,1999,139809,1090.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,217,3.30184331797235,3.3294661899448843
1677,2676,Instinct (1999),Drama;Thriller,1999,128278,12117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,101,3.2524752475247523,3.3158637321861564
1678,2677,Buena Vista Social Club (1999),Documentary;Musical,1999,186508,11779.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,129,3.9108527131782944,3.8388562824929973
1679,2682,Limbo (1999),Drama,1999,164085,62676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,4.0875,3.8482592702340934
1680,2683,Austin Powers: The Spy Who Shagged Me (1999),Action;Adventure;Comedy,1999,145660,817.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1300,3.1992307692307693,3.2066752999371326
1681,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama;Mystery,1998,120802,14283.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,273,3.8443223443223444,3.81312920434451
1682,2687,Tarzan (1999),Adventure;Animation;Children;Drama,1999,120855,37135.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,265,3.4037735849056605,3.4165360980216493
1683,2688,"General's Daughter, The (1999)",Crime;Drama;Mystery;Thriller,1999,144214,2275.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,282,3.0833333333333335,3.126212015757649
1684,2690,"Ideal Husband, An (1999)",Comedy;Romance,1999,122541,24137.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,152,3.8782894736842106,3.820759059980146
1685,2692,Run Lola Run (Lola rennt) (1998),Action;Crime,1998,130827,104.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,866,4.081408775981524,4.062922041201324
1686,2693,Trekkies (1997),Documentary,1997,120370,15800.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96,3.5052083333333335,3.5109376898125912
1687,2694,Big Daddy (1999),Comedy,1999,142342,9032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,483,3.124223602484472,3.1479106216693693
1688,2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,1998,119038,9421.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,3.8934426229508197,3.773386251828423
1689,2699,Arachnophobia (1990),Comedy;Horror,1990,99052,6488.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,707,2.794200848656294,2.824122318746793
1690,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation;Comedy;Musical,1999,158983,9473.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,903,3.6578073089700998,3.65367432895647
1691,2701,Wild Wild West (1999),Action;Comedy;Sci-Fi;Western,1999,120891,8487.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,609,2.3407224958949095,2.3965229247517783
1692,2702,Summer of Sam (1999),Drama,1999,162677,10279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,171,3.084795321637427,3.151135069235754
1693,2706,American Pie (1999),Comedy;Romance,1999,163651,2105.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1262,3.2967511885895404,3.3021502700591228
1694,2707,Arlington Road (1999),Thriller,1999,137363,1073.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,364,3.434065934065934,3.4413150987725545
1695,2709,Muppets From Space (1999),Children;Comedy,1999,158811,10208.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,98,3.122448979591837,3.2177980384092697
1696,2710,"Blair Witch Project, The (1999)",Drama;Horror;Thriller,1999,185937,2667.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1054,2.834440227703985,2.8536698790741575
1697,2712,Eyes Wide Shut (1999),Drama;Mystery;Thriller,1999,120663,345.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,791,3.209228824273072,3.220923445695964
1698,2713,Lake Placid (1999),Horror;Thriller,1999,139414,9825.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,178,2.550561797752809,2.6917218697903196
1699,2714,"Wood, The (1999)",Drama,1999,161100,16158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,3.527027027027027,3.5280320733789035
1700,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action;Comedy;Sci-Fi,1984,87332,620.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1552,3.752577319587629,3.74834269843008
1701,2717,Ghostbusters II (1989),Comedy;Fantasy;Sci-Fi,1989,97428,2978.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,408,2.9754901960784315,3.013420431315951
1702,2718,Drop Dead Gorgeous (1999),Comedy,1999,157503,10490.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,159,3.0849056603773586,3.1554399413565424
1703,2719,"Haunting, The (1999)",Horror;Thriller,1999,171363,11618.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,249,2.495983935742972,2.6070901394852566
1704,2720,Inspector Gadget (1999),Action;Adventure;Children;Comedy,1999,141369,332.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,200,2.1525,2.332078908332115
1705,2722,Deep Blue Sea (1999),Action;Horror;Sci-Fi;Thriller,1999,149261,8914.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,361,2.6426592797783934,2.7106858028552088
1706,2723,Mystery Men (1999),Action;Comedy;Fantasy,1999,132347,9824.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,435,2.9919540229885055,3.0266196750890026
1707,2724,Runaway Bride (1999),Comedy;Romance,1999,163187,4806.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,438,2.9052511415525113,2.945252454949544
1708,2725,Twin Falls Idaho (1999),Drama,1999,162830,33430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,3.8088235294117645,3.6777835768185394
1709,2726,"Killing, The (1956)",Crime;Film-Noir,1956,49406,247.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101,4.03960396039604,3.9227339611937904
1710,2728,Spartacus (1960),Action;Drama;Romance;War,1960,54331,967.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,236,3.8686440677966103,3.8303689808886707
1711,2729,Lolita (1962),Drama;Romance,1962,56193,802.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,167,3.8652694610778444,3.8141022787633836
1712,2730,Barry Lyndon (1975),Drama;Romance;War,1975,72684,3175.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,143,3.8111888111888113,3.7623014388230436
1713,2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime;Drama,1959,53198,147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,153,4.147058823529412,4.045782234515774
1714,2732,Jules and Jim (Jules et Jim) (1961),Drama;Romance,1961,55032,1628.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,104,4.033653846153846,3.920732454599899
1715,2734,"Mosquito Coast, The (1986)",Adventure;Drama;Thriller,1986,91557,11120.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,147,3.187074829931973,3.2450742876632006
1716,2735,"Golden Child, The (1986)",Action;Adventure;Comedy;Fantasy;Mystery,1986,91129,10136.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,216,2.923611111111111,2.9974721500666117
1717,2736,Brighton Beach Memoirs (1986),Comedy,1986,90774,32060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88,3.6079545454545454,3.5879504145456487
1718,2739,"Color Purple, The (1985)",Drama,1985,88939,873.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,288,3.732638888888889,3.713453298479203
1719,2745,"Mission, The (1986)",Drama,1986,91530,11416.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,122,3.860655737704918,3.795250979713069
1720,2746,Little Shop of Horrors (1986),Comedy;Horror;Musical,1986,91419,10776.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,460,3.3195652173913044,3.3324043855436463
1721,2747,"Little Shop of Horrors, The (1960)",Comedy;Horror,1960,54033,24452.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,147,3.183673469387755,3.2422494289061383
1722,2748,Allan Quatermain and the Lost City of Gold (1987),Action;Adventure;Comedy,1987,92534,9710.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,2.1,2.6359768614548313
1723,2750,Radio Days (1987),Comedy;Drama,1987,93818,30890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,129,3.7131782945736433,3.678478924002431
1724,2752,Outrageous Fortune (1987),Comedy;Mystery,1987,93690,20242.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,2.7857142857142856,3.045094754841704
1725,2757,Frances (1982),Drama,1982,83967,3526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,3.676470588235294,3.6074710768185394
1726,2759,Dick (1999),Comedy,1999,144168,16406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,156,3.1955128205128207,3.2493448866472394
1727,2761,"Iron Giant, The (1999)",Adventure;Animation;Children;Drama;Sci-Fi,1999,129167,10386.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,441,3.8514739229024944,3.8309514838989096
1728,2762,"Sixth Sense, The (1999)",Drama;Horror;Mystery,1999,167404,745.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2037,4.049091801669121,4.0415472418560165
1729,2763,"Thomas Crown Affair, The (1999)",Action;Mystery,1999,155267,913.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,3.5585443037974684,3.557217747607835
1730,2764,"Thomas Crown Affair, The (1968)",Crime;Drama;Romance;Thriller,1968,63688,912.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,146,3.537671232876712,3.536239482479469
1731,2769,"Yards, The (2000)",Crime;Drama,2000,138946,19457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,32,3.09375,3.304486272844944
1732,2770,Bowfinger (1999),Comedy,1999,131325,11353.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,544,3.0441176470588234,3.069474127032032
1733,2771,Brokedown Palace (1999),Drama,1999,120620,17707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81,2.8703703703703702,3.048451792039518
1734,2772,Detroit Rock City (1999),Comedy,1999,165710,9781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,109,3.05045871559633,3.1537996324919892
1735,2774,Better Than Chocolate (1999),Comedy;Romance,1999,168987,18212.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,36,3.388888888888889,3.452699226005856
1736,2779,Heaven Can Wait (1978),Comedy,1978,77663,12185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,140,3.6107142857142858,3.596342052449333
1737,2782,"Pit and the Pendulum, The (1961)",Horror,1961,55304,28501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,3.859375,3.6996475631675247
1738,2787,Cat's Eye (1985),Horror,1985,88889,10552.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59,3.0508474576271185,3.2121140327683877
1739,2788,Monty Python's And Now for Something Completely Different (1971),Comedy,1971,66765,9267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,313,4.105431309904153,4.055038335033197
1740,2789,Damien: Omen II (1978),Horror,1978,77394,10766.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63,3.0714285714285716,3.2191198808213604
1741,2791,Airplane! (1980),Comedy,1980,80339,813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,940,3.752659574468085,3.7457506689859654
1742,2792,Airplane II: The Sequel (1982),Comedy,1982,83530,2665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,224,3.0870535714285716,3.1392840508519155
1743,2793,"American Werewolf in Paris, An (1997)",Comedy;Horror;Romance;Thriller,1997,118604,9406.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,111,2.8063063063063063,2.9601287157190534
1744,2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure;Comedy;Romance,1985,89670,11418.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,162,3.0555555555555554,3.1295736922728468
1745,2795,National Lampoon's Vacation (1983),Comedy,1983,85995,11153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,288,3.814236111111111,3.7873526695483855
1746,2796,Funny Farm (1988),Comedy,1988,95188,14170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71,2.795774647887324,3.0136450387761045
1747,2797,Big (1988),Comedy;Drama;Fantasy;Romance,1988,94737,2280.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1033,3.6103581800580833,3.6080697543898275
1748,2798,Problem Child (1990),Children;Comedy,1990,100419,11077.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,2.1419753086419755,2.5169202605079866
1749,2799,Problem Child 2 (1991),Comedy,1991,102719,28597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,1.9180327868852458,2.449210427652599
1750,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama;Romance,1997,119843,39780.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,40,3.75,3.6554021273769504
1751,2802,Tequila Sunrise (1988),Action;Drama;Romance;Thriller,1988,96244,10396.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,99,3.095959595959596,3.1967298365611363
1752,2803,"Pelican Brief, The (1993)",Crime;Drama;Mystery;Romance;Thriller,1993,107798,9944.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,267,3.2752808988764044,3.3009365283380014
1753,2804,"Christmas Story, A (1983)",Children;Comedy,1983,85334,850.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,686,4.035714285714286,4.014494621391601
1754,2805,Mickey Blue Eyes (1999),Comedy;Romance,1999,130121,10154.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,242,2.9008264462809916,2.9701402533690677
1755,2806,Teaching Mrs. Tingle (1999),Comedy;Thriller,1999,133046,10342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,75,2.36,2.6940776087274907
1756,2807,Universal Soldier: The Return (1999),Action;Sci-Fi,1999,176269,10366.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1.5769230769230769,2.2911969380047137
1757,2808,Universal Soldier (1992),Action;Sci-Fi,1992,105698,9349.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2.566666666666667,2.6950139951839405
1758,2810,Perfect Blue (1997),Animation;Horror;Mystery;Thriller,1997,156887,10494.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,62,3.8306451612903225,3.7323711838737665
1759,2815,Iron Eagle (1986),Action;War,1986,91278,11037.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,2.7294117647058824,2.938070860142491
1760,2816,Iron Eagle II (1988),Action;War,1988,95382,11955.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,1.7788461538461537,2.4192457184925185
1761,2817,Aces: Iron Eagle III (1992),Action,1992,103617,2038.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1.7,2.4839735559483787
1762,2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama;Mystery;Romance;Thriller,1975,73802,11963.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,172,3.9563953488372094,3.8929611332494383
1763,2822,Medicine Man (1992),Adventure;Romance,1992,104839,9096.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,110,3.0545454545454547,3.1562724922599035
1764,2826,"13th Warrior, The (1999)",Action;Adventure;Fantasy,1999,120657,1911.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,374,3.1016042780748663,3.133361754743531
1765,2827,"Astronaut's Wife, The (1999)",Horror;Sci-Fi;Thriller,1999,138304,2900.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,157,2.5191082802547773,2.6811665717453828
1766,2828,Dudley Do-Right (1999),Children;Comedy,1999,160236,17709.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,2.0185185185185186,2.558073201385554
1767,2829,"Muse, The (1999)",Comedy,1999,164108,37718.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,2.783333333333333,2.9698179076365543
1768,2836,Outside Providence (1999),Comedy,1999,125971,14578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,3.2294117647058824,3.307636077533796
1769,2840,Stigmata (1999),Drama;Thriller,1999,145531,10307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,256,3.001953125,3.0572662549524003
1770,2841,Stir of Echoes (1999),Horror;Mystery;Thriller,1999,164181,11601.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,230,3.4565217391304346,3.4649159573707173
1771,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy;Romance,1998,118843,1075.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,69,3.9782608695652173,3.842203524407945
1772,2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure;Children;Comedy;Drama,1986,97050,47951.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,78,3.1153846153846154,3.2303532307072826
1773,2851,Saturn 3 (1980),Adventure;Sci-Fi;Thriller,1980,81454,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,38,2.473684210526316,2.939384542888037
1774,2852,"Soldier's Story, A (1984)",Drama,1984,88146,26522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,3.755813953488372,3.662714368717624
1775,2857,Yellow Submarine (1968),Adventure;Animation;Comedy;Fantasy;Musical,1968,63823,12105.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,253,3.624505928853755,3.6144104201992455
1776,2858,American Beauty (1999),Comedy;Drama,1999,169547,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2355,4.149893842887473,4.142087274178778
1777,2859,Stop Making Sense (1984),Documentary;Musical,1984,88178,24128.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,119,4.142857142857143,4.019316435680446
1778,2860,Blue Streak (1999),Comedy,1999,181316,11001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,103,2.9902912621359223,3.1118657813262143
1779,2861,For Love of the Game (1999),Comedy;Drama,1999,126916,10390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,134,3.264925373134328,3.313281395831625
1780,2862,Caligula (1979),Drama,1979,80491,9453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,2.625,2.9727967809793148
1781,2863,"Hard Day's Night, A (1964)",Adventure;Comedy;Musical,1964,58182,704.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,231,3.844155844155844,3.807962256384623
1782,2866,"Buddy Holly Story, The (1978)",Drama,1978,77280,24153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,3.747311827956989,3.694131292003142
1783,2867,Fright Night (1985),Comedy;Horror;Thriller,1985,89175,11797.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,108,3.412037037037037,3.437522818234685
1784,2870,Barefoot in the Park (1967),Comedy,1967,61385,17887.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,3.6858974358974357,3.6423902677443194
1785,2871,Deliverance (1972),Adventure;Drama;Thriller,1972,68473,10669.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,421,3.833729216152019,3.813477048595092
1786,2872,Excalibur (1981),Adventure;Fantasy,1981,82348,11527.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,334,3.57185628742515,3.568346562957106
